PROD_TGD_100988,Dien thoai Xiaomi Poco X6 Pro 12GB/512GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,512GB,42930000,41930000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100989,Dien thoai Oppo Reno11 F 6GB/1TB - Moi 100%,Oppo,Reno11 F,6GB,1TB,37350000,36850000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100993,Dien thoai Oppo A78 16GB/128GB - Moi 100%,Oppo,A78,16GB,128GB,39230000,38730000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100996,Dien thoai Vivo Y100 8GB/512GB - Moi 100%,Vivo,Y100,8GB,512GB,34670000,34670000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100997,Dien thoai Oppo Reno11 F 8GB/512GB - Moi 100%,Oppo,Reno11 F,8GB,512GB,43180000,43180000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100998,Dien thoai Vivo Y100 16GB/512GB - Moi 100%,Vivo,Y100,16GB,512GB,40160000,39160000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101000,Dien thoai Oppo Find N3 Flip 16GB/512GB - Moi 100%,Oppo,Find N3 Flip,16GB,512GB,32110000,30110000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101001,Dien thoai Samsung Galaxy S24 Ultra 16GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,16GB,128GB,31110000,31110000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101002,Dien thoai Oppo Reno11 F 4GB/128GB - Moi 100%,Oppo,Reno11 F,4GB,128GB,32810000,32810000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101005,Dien thoai Apple iPhone 15 Pro Max 8GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,64GB,44580000,42580000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101006,Dien thoai Vivo Y100 8GB/1TB - Da kich hoat,Vivo,Y100,8GB,1TB,34480000,32480000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101008,Dien thoai Oppo Find N3 Flip 4GB/128GB - Moi 100%,Oppo,Find N3 Flip,4GB,128GB,32600000,32600000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101010,Dien thoai Vivo V30 5G 12GB/64GB - Moi 100%,Vivo,V30 5G,12GB,64GB,34830000,33830000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101011,Dien thoai Xiaomi Poco X6 Pro 12GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,256GB,33940000,32940000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101013,Dien thoai Vivo Y100 12GB/128GB - Moi 100%,Vivo,Y100,12GB,128GB,30020000,29520000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101015,Dien thoai Apple iPhone 15 Pro Max 4GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,256GB,43820000,42820000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101016,Dien thoai Vivo V30 5G 16GB/64GB - Moi 100%,Vivo,V30 5G,16GB,64GB,32020000,32020000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101017,Dien thoai Realme Realme 12 Rest 4GB/128GB - Hang trung bay,Realme,Realme 12 Rest,4GB,128GB,32240000,31240000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_101027,Dien thoai Vivo V30 5G 8GB/512GB - Moi 100%,Vivo,V30 5G,8GB,512GB,40720000,40220000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101029,Dien thoai Realme Realme C65 16GB/256GB - Hang trung bay,Realme,Realme C65,16GB,256GB,35720000,33720000,Het hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_101031,Dien thoai Vivo Y100 16GB/1TB - Moi 100%,Vivo,Y100,16GB,1TB,36600000,36600000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101036,Dien thoai Samsung Galaxy A55 4GB/128GB - Da kich hoat,Samsung,Galaxy A55,4GB,128GB,32140000,31640000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101038,Dien thoai Samsung Galaxy A55 12GB/512GB - Moi 100%,Samsung,Galaxy A55,12GB,512GB,33090000,31090000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101043,Dien thoai Apple iPhone 13 6GB/1TB - Moi 100%,Apple,iPhone 13,6GB,1TB,35630000,33630000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101044,Dien thoai Apple iPhone 14 Pro 6GB/512GB - Moi 100%,Apple,iPhone 14 Pro,6GB,512GB,40020000,40020000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101046,Dien thoai Oppo Reno11 F 16GB/256GB - Moi 100%,Oppo,Reno11 F,16GB,256GB,38540000,37540000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101048,Dien thoai Apple iPhone 13 4GB/512GB - Hang trung bay,Apple,iPhone 13,4GB,512GB,34130000,33630000,Het hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_101051,Dien thoai Samsung Galaxy A55 4GB/256GB - Moi 100%,Samsung,Galaxy A55,4GB,256GB,35830000,33830000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101053,Dien thoai Realme Realme 12 Rest 12GB/1TB - Hang trung bay,Realme,Realme 12 Rest,12GB,1TB,34800000,34300000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_101054,Dien thoai Samsung Galaxy Z Fold6 8GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,8GB,256GB,33140000,33140000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101055,Dien thoai Apple iPhone 14 Pro 16GB/128GB - Moi 100%,Apple,iPhone 14 Pro,16GB,128GB,41300000,40800000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101057,Dien thoai Realme Realme 12 Rest 16GB/128GB - Moi 100%,Realme,Realme 12 Rest,16GB,128GB,33640000,32640000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101060,Dien thoai Vivo X100 Pro 16GB/128GB - Moi 100%,Vivo,X100 Pro,16GB,128GB,41940000,41940000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101061,Dien thoai Xiaomi Redmi Note 13 8GB/1TB - Moi 100%,Xiaomi,Redmi Note 13,8GB,1TB,33590000,32590000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101062,Dien thoai Apple iPhone 14 Pro 8GB/128GB - Moi 100%,Apple,iPhone 14 Pro,8GB,128GB,33590000,33590000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101065,Dien thoai Samsung Galaxy S24 Ultra 12GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,128GB,40360000,38360000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101066,Dien thoai Xiaomi Xiaomi 14 12GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,256GB,39540000,37540000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101067,Dien thoai Oppo A78 6GB/1TB - Moi 100%,Oppo,A78,6GB,1TB,32970000,32970000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101069,Dien thoai Xiaomi Xiaomi 14 4GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,4GB,256GB,35130000,33130000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101070,Dien thoai Samsung Galaxy S24 Ultra 12GB/256GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,256GB,30480000,30480000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101071,Dien thoai Apple iPhone 15 Pro Max 6GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,512GB,43710000,43710000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101072,Dien thoai Realme Realme Note 50 6GB/512GB - Moi 100%,Realme,Realme Note 50,6GB,512GB,34520000,34520000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101074,Dien thoai Oppo Reno11 F 8GB/128GB - Moi 100%,Oppo,Reno11 F,8GB,128GB,30990000,30490000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101075,Dien thoai Apple iPhone 14 Pro 12GB/1TB - Moi 100%,Apple,iPhone 14 Pro,12GB,1TB,40080000,39580000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101077,Dien thoai Realme Realme Note 50 8GB/64GB - Moi 100%,Realme,Realme Note 50,8GB,64GB,43800000,43300000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101079,Dien thoai Realme Realme C65 16GB/64GB - Moi 100%,Realme,Realme C65,16GB,64GB,36080000,35080000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101081,Dien thoai Apple iPhone 15 Pro Max 16GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,512GB,34980000,34980000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101082,Dien thoai Xiaomi Xiaomi 14 6GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,6GB,1TB,40760000,40260000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101083,Dien thoai Samsung Galaxy S24 Ultra 16GB/64GB - Moi 100%,Samsung,Galaxy S24 Ultra,16GB,64GB,35110000,34110000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101086,Dien thoai Oppo Reno11 F 8GB/1TB - Moi 100%,Oppo,Reno11 F,8GB,1TB,31020000,30520000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101089,Dien thoai Realme Realme 12 Rest 6GB/512GB - Moi 100%,Realme,Realme 12 Rest,6GB,512GB,36040000,36040000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101090,Dien thoai Samsung Galaxy Z Fold6 8GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,8GB,1TB,34920000,32920000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101091,Dien thoai Apple iPhone 14 Pro 4GB/1TB - Moi 100%,Apple,iPhone 14 Pro,4GB,1TB,40600000,39600000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101092,Dien thoai Oppo Find N3 Flip 12GB/256GB - Moi 100%,Oppo,Find N3 Flip,12GB,256GB,40490000,39490000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101093,Dien thoai Xiaomi Poco X6 Pro 8GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,8GB,256GB,33760000,33260000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101096,Dien thoai Apple iPhone 14 Pro 12GB/64GB - Moi 100%,Apple,iPhone 14 Pro,12GB,64GB,30200000,29200000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101098,Dien thoai Realme Realme Note 50 8GB/128GB - Moi 100%,Realme,Realme Note 50,8GB,128GB,35940000,33940000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101101,Dien thoai Apple iPhone 15 Pro Max 4GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,64GB,39630000,37630000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101102,Dien thoai Apple iPhone 14 Pro 8GB/64GB - Moi 100%,Apple,iPhone 14 Pro,8GB,64GB,36980000,34980000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101103,Dien thoai Vivo X100 Pro 12GB/256GB - Da kich hoat,Vivo,X100 Pro,12GB,256GB,41270000,40270000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101106,Dien thoai Samsung Galaxy Z Fold6 8GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,8GB,1TB,32610000,30610000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101108,Dien thoai Xiaomi Xiaomi 14 4GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,4GB,1TB,31810000,31310000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101109,Dien thoai Oppo Find N3 Flip 8GB/64GB - Moi 100%,Oppo,Find N3 Flip,8GB,64GB,43120000,42620000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101110,Dien thoai Apple iPhone 14 Pro 16GB/512GB - Moi 100%,Apple,iPhone 14 Pro,16GB,512GB,31310000,29310000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101112,Dien thoai Realme Realme Note 50 4GB/128GB - Da kich hoat,Realme,Realme Note 50,4GB,128GB,32910000,30910000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101114,Dien thoai Apple iPhone 13 16GB/128GB - Moi 100%,Apple,iPhone 13,16GB,128GB,31430000,31430000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101117,Dien thoai Realme Realme 12 Rest 6GB/64GB - Hang trung bay,Realme,Realme 12 Rest,6GB,64GB,38500000,37500000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_101118,Dien thoai Realme Realme C65 12GB/128GB - Moi 100%,Realme,Realme C65,12GB,128GB,34360000,34360000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101121,Dien thoai Samsung Galaxy A55 4GB/1TB - Moi 100%,Samsung,Galaxy A55,4GB,1TB,41670000,41170000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101126,Dien thoai Apple iPhone 15 Pro Max 8GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,128GB,35510000,35510000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101127,Dien thoai Realme Realme 12 Rest 8GB/256GB - Moi 100%,Realme,Realme 12 Rest,8GB,256GB,38050000,36050000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101131,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,34280000,32280000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101132,Dien thoai Xiaomi Poco X6 Pro 12GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,128GB,39430000,38430000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101133,Dien thoai Vivo V30 5G 4GB/128GB - Moi 100%,Vivo,V30 5G,4GB,128GB,37210000,36710000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101134,Dien thoai Oppo Reno11 F 16GB/256GB - Moi 100%,Oppo,Reno11 F,16GB,256GB,34590000,32590000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101136,Dien thoai Oppo Find N3 Flip 8GB/256GB - Moi 100%,Oppo,Find N3 Flip,8GB,256GB,37730000,37230000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101137,Dien thoai Xiaomi Redmi Note 13 12GB/64GB - Moi 100%,Xiaomi,Redmi Note 13,12GB,64GB,38880000,36880000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101142,Dien thoai Oppo Reno11 F 6GB/1TB - Moi 100%,Oppo,Reno11 F,6GB,1TB,35030000,34530000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101144,Dien thoai Samsung Galaxy Z Fold6 8GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,8GB,128GB,42050000,42050000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101145,Dien thoai Realme Realme Note 50 6GB/128GB - Moi 100%,Realme,Realme Note 50,6GB,128GB,42870000,42870000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101147,Dien thoai Vivo X100 Pro 8GB/128GB - Moi 100%,Vivo,X100 Pro,8GB,128GB,37350000,36350000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101149,Dien thoai Xiaomi Poco X6 Pro 12GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,128GB,44820000,43820000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101151,Dien thoai Realme Realme 12 Rest 4GB/128GB - Moi 100%,Realme,Realme 12 Rest,4GB,128GB,31040000,30540000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101153,Dien thoai Xiaomi Poco X6 Pro 16GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,256GB,40830000,40330000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101156,Dien thoai Apple iPhone 15 Pro Max 16GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,128GB,39890000,38890000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101157,Dien thoai Realme Realme C65 16GB/64GB - Moi 100%,Realme,Realme C65,16GB,64GB,38400000,38400000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101160,Dien thoai Vivo V30 5G 12GB/128GB - Moi 100%,Vivo,V30 5G,12GB,128GB,32860000,32360000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101161,Dien thoai Xiaomi Redmi Note 13 8GB/256GB - Da kich hoat,Xiaomi,Redmi Note 13,8GB,256GB,43890000,41890000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101164,Dien thoai Realme Realme 12 Rest 12GB/128GB - Moi 100%,Realme,Realme 12 Rest,12GB,128GB,32350000,31350000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101165,Dien thoai Xiaomi Poco X6 Pro 16GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,64GB,31320000,30320000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101166,Dien thoai Realme Realme C65 8GB/256GB - Moi 100%,Realme,Realme C65,8GB,256GB,30450000,29450000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101173,Dien thoai Xiaomi Poco X6 Pro 16GB/1TB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,1TB,43570000,43570000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101176,Dien thoai Xiaomi Redmi Note 13 4GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,4GB,128GB,40480000,39980000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101177,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,64GB,44300000,42300000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101178,Dien thoai Samsung Galaxy Z Fold6 12GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,256GB,39950000,39450000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101179,Dien thoai Vivo Y100 12GB/64GB - Moi 100%,Vivo,Y100,12GB,64GB,44850000,42850000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101183,Dien thoai Xiaomi Poco X6 Pro 16GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,256GB,41530000,41530000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101184,Dien thoai Realme Realme Note 50 16GB/64GB - Moi 100%,Realme,Realme Note 50,16GB,64GB,33370000,31370000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101185,Dien thoai Apple iPhone 15 Pro Max 8GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,256GB,44450000,43450000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101186,Dien thoai Oppo A78 8GB/128GB - Moi 100%,Oppo,A78,8GB,128GB,31730000,31730000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101188,Dien thoai Vivo X100 Pro 16GB/128GB - Hang trung bay,Vivo,X100 Pro,16GB,128GB,43990000,41990000,Het hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_101189,Dien thoai Vivo Y100 6GB/128GB - Moi 100%,Vivo,Y100,6GB,128GB,31580000,30580000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101196,Dien thoai Realme Realme Note 50 12GB/512GB - Moi 100%,Realme,Realme Note 50,12GB,512GB,31100000,30600000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101199,Dien thoai Xiaomi Xiaomi 14 4GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,4GB,1TB,37090000,35090000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101202,Dien thoai Oppo A78 8GB/256GB - Moi 100%,Oppo,A78,8GB,256GB,44330000,43830000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101203,Dien thoai Oppo Reno11 F 6GB/1TB - Moi 100%,Oppo,Reno11 F,6GB,1TB,33820000,32820000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101204,Dien thoai Oppo Find N3 Flip 12GB/64GB - Moi 100%,Oppo,Find N3 Flip,12GB,64GB,41070000,39070000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101205,Dien thoai Oppo Find N3 Flip 16GB/1TB - Moi 100%,Oppo,Find N3 Flip,16GB,1TB,30320000,30320000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101207,Dien thoai Apple iPhone 14 Pro 16GB/128GB - Moi 100%,Apple,iPhone 14 Pro,16GB,128GB,39610000,37610000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101209,Dien thoai Xiaomi Poco X6 Pro 8GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,8GB,64GB,36950000,36950000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101210,Dien thoai Apple iPhone 13 8GB/128GB - Moi 100%,Apple,iPhone 13,8GB,128GB,39730000,39730000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101211,Dien thoai Apple iPhone 13 8GB/64GB - Moi 100%,Apple,iPhone 13,8GB,64GB,44490000,42490000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101212,Dien thoai Xiaomi Poco X6 Pro 4GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,4GB,64GB,41380000,40380000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101213,Dien thoai Vivo V30 5G 6GB/128GB - Moi 100%,Vivo,V30 5G,6GB,128GB,32320000,32320000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101218,Dien thoai Oppo Find N3 Flip 16GB/256GB - Hang trung bay,Oppo,Find N3 Flip,16GB,256GB,39510000,39010000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_101221,Dien thoai Realme Realme Note 50 16GB/512GB - Moi 100%,Realme,Realme Note 50,16GB,512GB,36670000,36670000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101222,Dien thoai Xiaomi Xiaomi 14 16GB/512GB - Moi 100%,Xiaomi,Xiaomi 14,16GB,512GB,41850000,41850000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101223,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,43500000,42500000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101226,Dien thoai Samsung Galaxy S24 Ultra 4GB/512GB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,512GB,34450000,34450000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101228,Dien thoai Xiaomi Poco X6 Pro 12GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,256GB,30830000,30330000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101230,Dien thoai Vivo Y100 8GB/512GB - Moi 100%,Vivo,Y100,8GB,512GB,32390000,31890000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101231,Dien thoai Vivo Y100 16GB/128GB - Moi 100%,Vivo,Y100,16GB,128GB,39090000,37090000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101233,Dien thoai Oppo Find N3 Flip 16GB/128GB - Moi 100%,Oppo,Find N3 Flip,16GB,128GB,40180000,39180000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101234,Dien thoai Vivo V30 5G 12GB/512GB - Moi 100%,Vivo,V30 5G,12GB,512GB,30850000,29850000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101236,Dien thoai Realme Realme C65 6GB/128GB - Moi 100%,Realme,Realme C65,6GB,128GB,36290000,36290000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101238,Dien thoai Vivo V30 5G 4GB/128GB - Moi 100%,Vivo,V30 5G,4GB,128GB,44560000,43560000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101241,Dien thoai Oppo A78 12GB/128GB - Moi 100%,Oppo,A78,12GB,128GB,42990000,42990000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101243,Dien thoai Oppo Reno11 F 12GB/128GB - Moi 100%,Oppo,Reno11 F,12GB,128GB,43920000,41920000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101244,Dien thoai Samsung Galaxy S24 Ultra 6GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,6GB,128GB,43640000,43140000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101245,Dien thoai Vivo X100 Pro 6GB/512GB - Moi 100%,Vivo,X100 Pro,6GB,512GB,33800000,32800000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101246,Dien thoai Xiaomi Xiaomi 14 6GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,6GB,128GB,30800000,29800000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101247,Dien thoai Xiaomi Xiaomi 14 16GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,16GB,1TB,38260000,36260000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101248,Dien thoai Samsung Galaxy Z Fold6 12GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,256GB,40070000,38070000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101253,Dien thoai Apple iPhone 14 Pro 6GB/1TB - Da kich hoat,Apple,iPhone 14 Pro,6GB,1TB,44380000,43380000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101262,Dien thoai Realme Realme Note 50 8GB/64GB - Moi 100%,Realme,Realme Note 50,8GB,64GB,41720000,41720000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101263,Dien thoai Xiaomi Redmi Note 13 4GB/512GB - Moi 100%,Xiaomi,Redmi Note 13,4GB,512GB,41360000,41360000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101265,Dien thoai Samsung Galaxy Z Fold6 16GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,16GB,128GB,33880000,33380000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101266,Dien thoai Realme Realme 12 Rest 4GB/512GB - Da kich hoat,Realme,Realme 12 Rest,4GB,512GB,44860000,43860000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101268,Dien thoai Apple iPhone 14 Pro 8GB/64GB - Moi 100%,Apple,iPhone 14 Pro,8GB,64GB,36250000,35250000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_101269,Dien thoai Oppo A78 6GB/512GB - Da kich hoat,Oppo,A78,6GB,512GB,43200000,42200000,Het hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101270,Dien thoai Realme Realme 12 Rest 16GB/64GB - Da kich hoat,Realme,Realme 12 Rest,16GB,64GB,35020000,34020000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_101275,Dien thoai Apple iPhone 14 Pro 4GB/256GB - Moi 100%,Apple,iPhone 14 Pro,4GB,256GB,35290000,33290000,Het hang,Moi 100%,TGDD,6/11/2026
